"screen_name";"username";"user_id";"tweet_id";"tweet_url";"timestamp";"timestamp_epochs";"text";"text_html";"links";"hashtags";"has_media";"img_urls";"video_url";"likes";"retweets";"replies";"is_replied";"is_reply_to";"parent_tweet_id";"reply_to_users" 
"MotorFuelGroup";"MFG";"796685944250318848";"1224996150849175552";"/MotorFuelGroup/status/1224996150849175552";"2020-02-05 10:00:16";1580896816;"@amazon lockers provide the comfort of 100% reliable delivery, ideal for #CityLiving or working a 9-5 job, risking your parcel being left insecurely outside your property. Use our Location Finder to find our nearest #AmazonLocker to you: http://bit.ly/2Ruj3 pic.twitter.com/rioQfIEmav";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20793816"" dir=""ltr"" href=""/amazon""><s>@</s><b>amazon</b></a> lockers provide the comfort of 100% reliable delivery, ideal for <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CityLiving?src=hash""><s>#</s><b>CityLiving</b></a> or working a 9-5 job, risking your parcel being left insecurely outside your property. Use our Location Finder to find our nearest <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmazonLocker?src=hash""><s>#</s><b><strong>AmazonLocker</strong></b></a> to you: <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2Ruj3"" dir=""ltr"" href=""https://t.co/btE7DDAXzZ"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2Ruj3""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2Ruj3</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/rioQfIEmav"">pic.twitter.com/rioQfIEmav</a></p>";"['http://bit.ly/2Ruj3']";"['CityLiving', 'AmazonLocker']";True;"['https://pbs.twimg.com/media/EQAPgUrX0AAsZGm.jpg']";"";1;0;0;False;False;"";"[]"
"ngm_tweet";"Nathan Meryash";"280255666";"1224962755431526400";"/ngm_tweet/status/1224962755431526400";"2020-02-05 07:47:34";1580888854;"@UPS @AmazonLocker we have a problem here. #UPS checks larger packages into #amazonlocker system but leaves it outside the locker. Code opens empty lockers, packages get stolen. We need a better solution.";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""158129535"" dir=""ltr"" href=""/UPS""><s>@</s><b>UPS</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""389259726"" dir=""ltr"" href=""/AmazonLocker""><s>@</s><b>AmazonLocker</b></a> we have a problem here. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/UPS?src=hash""><s>#</s><b>UPS</b></a> checks larger packages into <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/amazonlocker?src=hash""><s>#</s><b><strong>amazonlocker</strong></b></a> system but leaves it outside the locker. Code opens empty lockers, packages get stolen. We need a better solution.</p>";"[]";"['UPS', 'amazonlocker']";False;"[]";"";0;0;1;True;False;"";"[]"
"manashpro_somu";"Manash Prakash Gogoi ✨ 🔞 ✴✴✴✴✴✴✴✴✴✴✴✴✴✴";"939018813772783616";"1224203075969155072";"/manashpro_somu/status/1224203075969155072";"2020-02-03 05:28:52";1580707732;"I'm Manash Prakash Gogoi @manashpro_somu and @amazonIN @amazon see this I'm eligible to win 20,000/- #QuizTimeMorningsWithAmazon #Amazon #amazonquizwinner #amazonquiz #amazonlocker #QuizTimeMorningsWithAmazon #quiztimemoringswithamazonpic.twitter.com/ofMsbCxaAq";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I'm Manash Prakash Gogoi <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""939018813772783616"" dir=""ltr"" href=""/manashpro_somu""><s>@</s><b>manashpro_somu</b></a> and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1282946089"" dir=""ltr"" href=""/amazonIN""><s>@</s><b>amazonIN</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20793816"" dir=""ltr"" href=""/amazon""><s>@</s><b>amazon</b></a> see this I'm eligible to win 20,000/- <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/QuizTimeMorningsWithAmazon?src=hash""><s>#</s><b>QuizTimeMorningsWithAmazon</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Amazon?src=hash""><s>#</s><b>Amazon</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/amazonquizwinner?src=hash""><s>#</s><b>amazonquizwinner</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/amazonquiz?src=hash""><s>#</s><b>amazonquiz</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/amazonlocker?src=hash""><s>#</s><b><strong>amazonlocker</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/QuizTimeMorningsWithAmazon?src=hash""><s>#</s><b>QuizTimeMorningsWithAmazon</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/quiztimemoringswithamazon?src=hash""><s>#</s><b>quiztimemoringswithamazon</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ofMsbCxaAq"">pic.twitter.com/ofMsbCxaAq</a></p>";"[]";"['QuizTimeMorningsWithAmazon', 'Amazon', 'amazonquizwinner', 'amazonquiz', 'amazonlocker', 'QuizTimeMorningsWithAmazon', 'quiztimemoringswithamazonpic']";True;"['https://pbs.twimg.com/media/EP0-MVzVAAUqpY5.jpg']";"";1;0;0;False;False;"";"[]"
"ArndaleShopping";"Arndale Morecambe Bay";"551866300";"1223951672743006208";"/ArndaleShopping/status/1223951672743006208";"2020-02-02 12:49:53";1580647793;"Also we know we're biased but have you ever seen an #Amazonlocker with a better name??

**Use the Centre's postcode LA4 5DH if looking for BASHFUL when placing your order.** pic.twitter.com/jgCg7yfGNn";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Also we know we're biased but have you ever seen an <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Amazonlocker?src=hash""><s>#</s><b><strong>Amazonlocker</strong></b></a> with a better name??

**Use the Centre's postcode LA4 5DH if looking for BASHFUL when placing your order.** <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/jgCg7yfGNn"">pic.twitter.com/jgCg7yfGNn</a></p>";"[]";"['Amazonlocker']";True;"['https://pbs.twimg.com/media/EPxZj1SWoAIdezj.jpg']";"";0;1;0;False;False;"";"[]"
"ArndaleShopping";"Arndale Morecambe Bay";"551866300";"1223951384468500480";"/ArndaleShopping/status/1223951384468500480";"2020-02-02 12:48:44";1580647724;"Avoid waiting in for your #Amazon delivery or coming back to the slip of paper that tells you your parcel has been left at number 9 (and they're the last people you want to speak to after the day you've just had!) INSTEAD use BASHFUL the #amazonlocker here in the Centre. pic.twitter.com/X17wotzwvc";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Avoid waiting in for your <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Amazon?src=hash""><s>#</s><b>Amazon</b></a> delivery or coming back to the slip of paper that tells you your parcel has been left at number 9 (and they're the last people you want to speak to after the day you've just had!) INSTEAD use BASHFUL the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/amazonlocker?src=hash""><s>#</s><b><strong>amazonlocker</strong></b></a> here in the Centre. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/X17wotzwvc"">pic.twitter.com/X17wotzwvc</a></p>";"[]";"['Amazon', 'amazonlocker']";True;"['https://pbs.twimg.com/media/EPxZS3GXkAAdqYt.jpg', 'https://pbs.twimg.com/media/EPxZTARWAAY5row.jpg']";"";0;1;0;False;False;"";"[]"
"illinoislock";"IllinoisLockCo";"1040307795176906753";"1223439835991592960";"/illinoislock/status/1223439835991592960";"2020-02-01 02:56:01";1580525761;"Smart Locker Systems are the future. 
Review the solutions that ILC offers for these high-security, electronic access storage systems, by heading to our website: https://illinoislock.com/application/intelligent-locker-systems …
.
.
#SmartLocker #Amazon #ilc #illinoislock #Storage #AmazonLocker #Locker #Delivery #Primepic.twitter.com/UHSPWk53KL";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Smart Locker Systems are the future. 
Review the solutions that ILC offers for these high-security, electronic access storage systems, by heading to our website: <a class=""twitter-timeline-link"" data-expanded-url=""https://illinoislock.com/application/intelligent-locker-systems"" dir=""ltr"" href=""https://t.co/vOV5HUnqAC"" rel=""nofollow noopener"" target=""_blank"" title=""https://illinoislock.com/application/intelligent-locker-systems""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">illinoislock.com/application/in</span><span class=""invisible"">telligent-locker-systems</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
.
.
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SmartLocker?src=hash""><s>#</s><b>SmartLocker</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Amazon?src=hash""><s>#</s><b>Amazon</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ilc?src=hash""><s>#</s><b>ilc</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/illinoislock?src=hash""><s>#</s><b>illinoislock</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Storage?src=hash""><s>#</s><b>Storage</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmazonLocker?src=hash""><s>#</s><b><strong>AmazonLocker</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Locker?src=hash""><s>#</s><b>Locker</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Delivery?src=hash""><s>#</s><b>Delivery</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Prime?src=hash""><s>#</s><b>Prime</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/UHSPWk53KL"">pic.twitter.com/UHSPWk53KL</a></p>";"['https://illinoislock.com/application/intelligent-locker-systems']";"['SmartLocker', 'Amazon', 'ilc', 'illinoislock', 'Storage', 'AmazonLocker', 'Locker', 'Delivery', 'Primepic']";True;"['https://pbs.twimg.com/media/EPqIDCOWkAAI_Eh.jpg']";"";1;0;0;False;False;"";"[]"
"ECMmediallc";"ECM Media";"1963128187";"1221860769903439875";"/ECMmediallc/status/1221860769903439875";"2020-01-27 18:21:23";1580149283;"Promote brands on Amazon lockers. #oohadvertising #amazonlocker #oohmedia #mediabuyer #ecmmediallc https://www.instagram.com/p/B71Tzl-hU16/?igshid=8u7k106w1vyf …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Promote brands on Amazon lockers. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/oohadvertising?src=hash""><s>#</s><b>oohadvertising</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/amazonlocker?src=hash""><s>#</s><b><strong>amazonlocker</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/oohmedia?src=hash""><s>#</s><b>oohmedia</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mediabuyer?src=hash""><s>#</s><b>mediabuyer</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ecmmediallc?src=hash""><s>#</s><b>ecmmediallc</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/B71Tzl-hU16/?igshid=8u7k106w1vyf"" dir=""ltr"" href=""https://t.co/G6O0XW5xcl"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/B71Tzl-hU16/?igshid=8u7k106w1vyf""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/B71Tzl-hU16/</span><span class=""invisible"">?igshid=8u7k106w1vyf</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://www.instagram.com/p/B71Tzl-hU16/?igshid=8u7k106w1vyf']";"['oohadvertising', 'amazonlocker', 'oohmedia', 'mediabuyer', 'ecmmediallc']";False;"[]";"";0;0;0;False;False;"";"[]"
"LJBNovels";"LJB Novels";"2714412695";"1221800324236816385";"/LJBNovels/status/1221800324236816385";"2020-01-27 14:21:11";1580134871;"@amazon very creative names you have!! 
#amazon #hoe #amazonlocker pic.twitter.com/kXR1LdiewK";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20793816"" dir=""ltr"" href=""/amazon""><s>@</s><b>amazon</b></a> very creative names you have!! <img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/amazon?src=hash""><s>#</s><b>amazon</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/hoe?src=hash""><s>#</s><b>hoe</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/amazonlocker?src=hash""><s>#</s><b><strong>amazonlocker</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/kXR1LdiewK"">pic.twitter.com/kXR1LdiewK</a></p>";"[]";"['amazon', 'hoe', 'amazonlocker']";True;"['https://pbs.twimg.com/media/EPS06mwX0AEBUDQ.jpg']";"";1;0;0;False;False;"";"[]"
"alexsomainfo";"Alex Hermann";"15489223";"1221106570232311809";"/alexsomainfo/status/1221106570232311809";"2020-01-25 16:24:28";1579969468;"Kids on #amazonlocker entregas online em quase todas esquinas... em Whole Foods Market https://www.instagram.com/p/B7v8Pb3g_N9/?igshid=15hpt59j6vgtm …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Kids on <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/amazonlocker?src=hash""><s>#</s><b><strong>amazonlocker</strong></b></a> entregas online em quase todas esquinas... em Whole Foods Market <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/B7v8Pb3g_N9/?igshid=15hpt59j6vgtm"" dir=""ltr"" href=""https://t.co/FvbEG2tHOn"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/B7v8Pb3g_N9/?igshid=15hpt59j6vgtm""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/B7v8Pb3g_N9/</span><span class=""invisible"">?igshid=15hpt59j6vgtm</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://www.instagram.com/p/B7v8Pb3g_N9/?igshid=15hpt59j6vgtm']";"['amazonlocker']";False;"[]";"";0;0;0;False;False;"";"[]"
"ekaddo";"Eric Kpakpo Addo";"19044628";"1220851522810064896";"/ekaddo/status/1220851522810064896";"2020-01-24 23:31:00";1579908660;"It’s the #AmazonLocker at the QuikTrip on the corner of Sandy Porter and South Tryon";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">It’s the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmazonLocker?src=hash""><s>#</s><b><strong>AmazonLocker</strong></b></a> at the QuikTrip on the corner of Sandy Porter and South Tryon</p>";"[]";"['AmazonLocker']";False;"[]";"";0;0;0;False;True;"1220517582119280640";"[{'screen_name': 'jdrewroberts', 'user_id': '47100200'}, {'screen_name': 'amazon', 'user_id': '20793816'}, {'screen_name': 'AmazonHelp', 'user_id': '85741735'}]"
"cdreimer";"C.D. Reimer";"14263748";"1220034484730572801";"/cdreimer/status/1220034484730572801";"2020-01-22 17:24:22";1579713862;"5 Questions About The Amazon Hub Apartment Locker
https://buff.ly/2tGLWEw 
#Amazon #AmazonHub #AmazonLocker #ApartmentLocker #PackageThief #USPS #UPSs #FedEx #DHL #Ontrac #ClosedCaption #YouTubepic.twitter.com/0F57ML3r4b";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">5 Questions About The Amazon Hub Apartment Locker
<a class=""twitter-timeline-link"" data-expanded-url=""https://buff.ly/2tGLWEw"" dir=""ltr"" href=""https://t.co/5lmnNTKiwh"" rel=""nofollow noopener"" target=""_blank"" title=""https://buff.ly/2tGLWEw""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">buff.ly/2tGLWEw</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Amazon?src=hash""><s>#</s><b>Amazon</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmazonHub?src=hash""><s>#</s><b>AmazonHub</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmazonLocker?src=hash""><s>#</s><b><strong>AmazonLocker</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ApartmentLocker?src=hash""><s>#</s><b>ApartmentLocker</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/PackageThief?src=hash""><s>#</s><b>PackageThief</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/USPS?src=hash""><s>#</s><b>USPS</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/UPSs?src=hash""><s>#</s><b>UPSs</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FedEx?src=hash""><s>#</s><b>FedEx</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DHL?src=hash""><s>#</s><b>DHL</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Ontrac?src=hash""><s>#</s><b>Ontrac</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ClosedCaption?src=hash""><s>#</s><b>ClosedCaption</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/YouTube?src=hash""><s>#</s><b>YouTube</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/0F57ML3r4b"">pic.twitter.com/0F57ML3r4b</a></p>";"['https://buff.ly/2tGLWEw']";"['Amazon', 'AmazonHub', 'AmazonLocker', 'ApartmentLocker', 'PackageThief', 'USPS', 'UPSs', 'FedEx', 'DHL', 'Ontrac', 'ClosedCaption', 'YouTubepic']";True;"['https://pbs.twimg.com/media/EO5u5e2WkAE_rbI.jpg']";"";0;0;0;False;False;"";"[]"
"ZeroDean";"Zero Dean (Author)";"14639193";"1219380680506953728";"/ZeroDean/status/1219380680506953728";"2020-01-20 22:06:23";1579557983;"@switchpod Please make available on Amazon. Currently traveling the USA (indefinitely) & don't have a permanent address. I rely on #amazonlocker(s) for online orders. If it's planned, ETA?";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1010615491117834240"" dir=""ltr"" href=""/switchpod""><s>@</s><b>switchpod</b></a> Please make available on Amazon. Currently traveling the USA (indefinitely) &amp; don't have a permanent address. I rely on <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/amazonlocker?src=hash""><s>#</s><b><strong>amazonlocker</strong></b></a>(s) for online orders. If it's planned, ETA?</p>";"[]";"['amazonlocker']";False;"[]";"";0;0;1;True;False;"";"[]"
"Inde_Fatigable";"Battle Hardened";"16867865";"1218983379028316162";"/Inde_Fatigable/status/1218983379028316162";"2020-01-19 19:47:39";1579463259;"Someone will start this in Nairobi soon #AmazonLocker https://youtu.be/P3fuh03n0mE ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Someone will start this in Nairobi soon <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmazonLocker?src=hash""><s>#</s><b><strong>AmazonLocker</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://youtu.be/P3fuh03n0mE"" dir=""ltr"" href=""https://t.co/QHM0pUY2wD"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/P3fuh03n0mE""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/P3fuh03n0mE</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['https://youtu.be/P3fuh03n0mE']";"['AmazonLocker']";False;"[]";"";0;0;0;False;False;"";"[]"
"watermelonbrat";"watermelonbrat";"884657142552252416";"1217533871383875584";"/watermelonbrat/status/1217533871383875584";"2020-01-15 19:47:50";1579117670;"@jeffbesos i will donate the money to Autralian Red cross #coachella2019 #amazonlocker";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""870855287196061696"" dir=""ltr"" href=""/jeffbesos""><s>@</s><b>jeffbesos</b></a> i will donate the money to Autralian Red cross <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/coachella2019?src=hash""><s>#</s><b>coachella2019</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/amazonlocker?src=hash""><s>#</s><b><strong>amazonlocker</strong></b></a></p>";"[]";"['coachella2019', 'amazonlocker']";False;"[]";"";0;0;0;False;False;"";"[]"
"MarieAiello";"Marie Aiello";"39916003";"1217532129720127488";"/MarieAiello/status/1217532129720127488";"2020-01-15 19:40:55";1579117255;"#AmazonLocker #Coachella2019 #Giveaway I love @amazon @Giveaway_Town Please choose me I've never been to coachella";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmazonLocker?src=hash""><s>#</s><b><strong>AmazonLocker</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Coachella2019?src=hash""><s>#</s><b>Coachella2019</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Giveaway?src=hash""><s>#</s><b>Giveaway</b></a> I love <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20793816"" dir=""ltr"" href=""/amazon""><s>@</s><b>amazon</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""805360118472830976"" dir=""ltr"" href=""/Giveaway_Town""><s>@</s><b>Giveaway_Town</b></a> Please choose me I've never been to coachella</p>";"[]";"['AmazonLocker', 'Coachella2019', 'Giveaway']";False;"[]";"";0;0;0;False;False;"";"[]"
"latitude_change";"LatitudeChange";"1150873965981650944";"1216494065031745536";"/latitude_change/status/1216494065031745536";"2020-01-12 22:56:01";1578869761;"*Road-trip Travel Tip* 
One of the difficulties of a long road-trip? Figuring out where to get things that you need shipped! Enter the Amazon locker. I used this for the first time today and it’s down right SPIFFY! 
#flctraveltip #familylatitudechange #roadtrip2020 #amazonlocker pic.twitter.com/ru7eZ5lu9K";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">*Road-trip Travel Tip* 
One of the difficulties of a long road-trip? Figuring out where to get things that you need shipped! Enter the Amazon locker. I used this for the first time today and it’s down right SPIFFY! 
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flctraveltip?src=hash""><s>#</s><b>flctraveltip</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/familylatitudechange?src=hash""><s>#</s><b>familylatitudechange</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/roadtrip2020?src=hash""><s>#</s><b>roadtrip2020</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/amazonlocker?src=hash""><s>#</s><b><strong>amazonlocker</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ru7eZ5lu9K"">pic.twitter.com/ru7eZ5lu9K</a></p>";"[]";"['flctraveltip', 'familylatitudechange', 'roadtrip2020', 'amazonlocker']";True;"['https://pbs.twimg.com/media/EOHa5wlWoAsuiUk.jpg']";"";0;0;0;False;False;"";"[]"
