"screen_name";"username";"user_id";"tweet_id";"tweet_url";"timestamp";"timestamp_epochs";"text";"text_html";"links";"hashtags";"has_media";"img_urls";"video_url";"likes";"retweets";"replies";"is_replied";"is_reply_to";"parent_tweet_id";"reply_to_users" 
"shakeel_IE";"Shakeel J.Burkan";"760240554680655872";"783216357995384832";"/shakeel_IE/status/783216357995384832";"2016-10-04 08:05:05";1475568305;"Amazon considers launching #AmazonLocker in #Germany
http://ecommercenews.eu/amazon-considers-launching-amazon-locker-germany/#.V_NYJR-BzIM.twitter …
#eCommerce #Business #Strategy #Amazon";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Amazon considers launching <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmazonLocker?src=hash""><s>#</s><b><strong>AmazonLocker</strong></b></a> in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Germany?src=hash""><s>#</s><b>Germany</b></a>
<a class=""twitter-timeline-link"" data-expanded-url=""http://ecommercenews.eu/amazon-considers-launching-amazon-locker-germany/#.V_NYJR-BzIM.twitter"" dir=""ltr"" href=""https://t.co/WuhduSWZwG"" rel=""nofollow noopener"" target=""_blank"" title=""http://ecommercenews.eu/amazon-considers-launching-amazon-locker-germany/#.V_NYJR-BzIM.twitter""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ecommercenews.eu/amazon-conside</span><span class=""invisible"">rs-launching-amazon-locker-germany/#.V_NYJR-BzIM.twitter</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/eCommerce?src=hash""><s>#</s><b>eCommerce</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Business?src=hash""><s>#</s><b>Business</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Strategy?src=hash""><s>#</s><b>Strategy</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Amazon?src=hash""><s>#</s><b>Amazon</b></a></p>";"['http://ecommercenews.eu/amazon-considers-launching-amazon-locker-germany/#.V_NYJR-BzIM.twitter']";"['AmazonLocker', 'Germany', 'eCommerce', 'Business', 'Strategy', 'Amazon']";False;"[]";"";0;0;0;False;False;"";"[]"
"NextStepsHQ";"NEXT STEPS HQ";"749159071023005697";"783215163948367872";"/NextStepsHQ/status/783215163948367872";"2016-10-04 08:00:21";1475568021;"Amazon considers launching #AmazonLocker in #Germany
http://ecommercenews.eu/amazon-considers-launching-amazon-locker-germany/#.V_NYJR-BzIM.twitter …
#eCommerce #Business #Strategy #Amazon";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Amazon considers launching <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmazonLocker?src=hash""><s>#</s><b><strong>AmazonLocker</strong></b></a> in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Germany?src=hash""><s>#</s><b>Germany</b></a>
<a class=""twitter-timeline-link"" data-expanded-url=""http://ecommercenews.eu/amazon-considers-launching-amazon-locker-germany/#.V_NYJR-BzIM.twitter"" dir=""ltr"" href=""https://t.co/WX8bIUKzQm"" rel=""nofollow noopener"" target=""_blank"" title=""http://ecommercenews.eu/amazon-considers-launching-amazon-locker-germany/#.V_NYJR-BzIM.twitter""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ecommercenews.eu/amazon-conside</span><span class=""invisible"">rs-launching-amazon-locker-germany/#.V_NYJR-BzIM.twitter</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/eCommerce?src=hash""><s>#</s><b>eCommerce</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Business?src=hash""><s>#</s><b>Business</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Strategy?src=hash""><s>#</s><b>Strategy</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Amazon?src=hash""><s>#</s><b>Amazon</b></a></p>";"['http://ecommercenews.eu/amazon-considers-launching-amazon-locker-germany/#.V_NYJR-BzIM.twitter']";"['AmazonLocker', 'Germany', 'eCommerce', 'Business', 'Strategy', 'Amazon']";False;"[]";"";0;0;0;False;False;"";"[]"
"jessie8rox";"jessie8rox";"50830415";"781947364395347968";"/jessie8rox/status/781947364395347968";"2016-09-30 20:02:34";1475265754;"So they do exist... #amazonlocker pic.twitter.com/zw7grvMift";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">So they do exist... <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/amazonlocker?src=hash""><s>#</s><b><strong>amazonlocker</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/zw7grvMift"">pic.twitter.com/zw7grvMift</a></p>";"[]";"['amazonlocker']";True;"['https://pbs.twimg.com/media/CtoI-pFW8AACSya.jpg']";"";0;0;0;False;False;"";"[]"
"MisterJpotter";"Jonathan Potter";"1116095808";"781255087540703232";"/MisterJpotter/status/781255087540703232";"2016-09-28 22:11:42";1475100702;"Just used #amazonlocker at the corner store - truly the future is weird, but convenient!";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Just used <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/amazonlocker?src=hash""><s>#</s><b><strong>amazonlocker</strong></b></a> at the corner store - truly the future is weird, but convenient!</p>";"[]";"['amazonlocker']";False;"[]";"";0;0;0;False;False;"";"[]"
"iamdavidschou";"David Chou";"22548981";"780969424241078274";"/iamdavidschou/status/780969424241078274";"2016-09-28 03:16:35";1475032595;"So this showed up at my Safeway... kinda wanna buy something now...or maybe what I want is already in there #AmazonLocker pic.twitter.com/SRqBRmbjwx";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">So this showed up at my Safeway... kinda wanna buy something now...or maybe what I want is already in there<img alt=""🤔"" aria-label=""Emoji: Thinking face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f914.png"" title=""Thinking face""/><img alt=""🤓"" aria-label=""Emoji: Nerd face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f913.png"" title=""Nerd face""/><img alt=""🙃"" aria-label=""Emoji: Upside-down face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f643.png"" title=""Upside-down face""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmazonLocker?src=hash""><s>#</s><b><strong>AmazonLocker</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/SRqBRmbjwx"">pic.twitter.com/SRqBRmbjwx</a></p>";"[]";"['AmazonLocker']";True;"['https://pbs.twimg.com/media/CtaPi_OVUAE1PxI.jpg']";"";0;0;0;False;False;"";"[]"
"ShoppingBramley";"BramleyShopping";"727426416195833856";"780793375536611328";"/ShoppingBramley/status/780793375536611328";"2016-09-27 15:37:01";1474990621;"The #AmazonLocker here at #Bramley...

The easy way to return your parcels at a time that's convenient to you when you're in the centre! pic.twitter.com/PVEjbeEbbo";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmazonLocker?src=hash""><s>#</s><b><strong>AmazonLocker</strong></b></a> here at <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Bramley?src=hash""><s>#</s><b>Bramley</b></a>...

The easy way to return your parcels at a time that's convenient to you when you're in the centre! <img alt=""📦"" aria-label=""Emoji: Package"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4e6.png"" title=""Package""/><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/PVEjbeEbbo"">pic.twitter.com/PVEjbeEbbo</a></p>";"[]";"['AmazonLocker', 'Bramley']";True;"['https://pbs.twimg.com/media/CtXvb3oWgAE1yiD.jpg']";"";0;0;0;False;False;"";"[]"
"camo326";"Cam Moeller";"283147505";"779392485638414336";"/camo326/status/779392485638414336";"2016-09-23 18:50:23";1474656623;"Had an issue with my @amazon order being delivered to an #AmazonLocker. As always, they nailed it with the customer service. Thanks! #happy";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Had an issue with my <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20793816"" dir=""ltr"" href=""/amazon""><s>@</s><b>amazon</b></a> order being delivered to an <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmazonLocker?src=hash""><s>#</s><b><strong>AmazonLocker</strong></b></a>. As always, they nailed it with the customer service. Thanks! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/happy?src=hash""><s>#</s><b>happy</b></a></p>";"[]";"['AmazonLocker', 'happy']";False;"[]";"";2;0;1;True;False;"";"[]"
"branzillaorg";"Branzilla.org";"89911223";"779214002945687552";"/branzillaorg/status/779214002945687552";"2016-09-23 07:01:10";1474614070;"Amazon Locker http://www.branzilla.org/amazon-locker/  #Amazon #AmazonLocker";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Amazon Locker <a class=""twitter-timeline-link"" data-expanded-url=""http://www.branzilla.org/amazon-locker/"" dir=""ltr"" href=""https://t.co/2g4ssrJzM8"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.branzilla.org/amazon-locker/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">branzilla.org/amazon-locker/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Amazon?src=hash""><s>#</s><b>Amazon</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmazonLocker?src=hash""><s>#</s><b><strong>AmazonLocker</strong></b></a></p>";"['http://www.branzilla.org/amazon-locker/']";"['Amazon', 'AmazonLocker']";False;"[]";"";0;2;0;False;False;"";"[]"
"consofra";"Francesco Consonni";"1284516122";"778999853611352064";"/consofra/status/778999853611352064";"2016-09-22 16:50:12";1474563012;"@AmazonIT #AmazonLocker #U2Pioltellopic.twitter.com/k5IWpJuuJE";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3824033717"" dir=""ltr"" href=""/AmazonIT""><s>@</s><b>AmazonIT</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmazonLocker?src=hash""><s>#</s><b><strong>AmazonLocker</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/U2Pioltello?src=hash""><s>#</s><b>U2Pioltello</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/k5IWpJuuJE"">pic.twitter.com/k5IWpJuuJE</a></p>";"[]";"['AmazonLocker', 'U2Pioltellopic']";True;"['https://pbs.twimg.com/media/Cs-QNyBWcAEvHyC.jpg']";"";0;0;0;False;False;"";"[]"
"kcburtis";"Ken Burtis";"55092524";"776822556229722112";"/kcburtis/status/776822556229722112";"2016-09-16 16:38:24";1474043904;"Our @amazon pilot program launched 2 years ago, today we celebrate the grand opening of our Amazon Campus Store @UCDavisStores #AmazonLocker";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Our <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20793816"" dir=""ltr"" href=""/amazon""><s>@</s><b>amazon</b></a> pilot program launched 2 years ago, today we celebrate the grand opening of our Amazon Campus Store <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""240792150"" dir=""ltr"" href=""/UCDavisStores""><s>@</s><b>UCDavisStores</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmazonLocker?src=hash""><s>#</s><b><strong>AmazonLocker</strong></b></a></p>";"[]";"['AmazonLocker']";False;"[]";"";0;0;0;False;False;"";"[]"
"frantando";"Francesca Taddei";"3110299618";"776772997726306308";"/frantando/status/776772997726306308";"2016-09-16 13:21:29";1474032089;"#Amazonlocker arriva nel veronese: il punto di ritiro a San Pietro in Cariano http://www.veronasera.it/cronaca/amazon-locker-san-pietro-cariano-punto-ritiro-self-service-12-settembre-2016.html …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""it""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Amazonlocker?src=hash""><s>#</s><b><strong>Amazonlocker</strong></b></a> arriva nel veronese: il punto di ritiro a San Pietro in Cariano <a class=""twitter-timeline-link"" data-expanded-url=""http://www.veronasera.it/cronaca/amazon-locker-san-pietro-cariano-punto-ritiro-self-service-12-settembre-2016.html"" dir=""ltr"" href=""https://t.co/fSyEUqKQRa"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.veronasera.it/cronaca/amazon-locker-san-pietro-cariano-punto-ritiro-self-service-12-settembre-2016.html""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">veronasera.it/cronaca/amazon</span><span class=""invisible"">-locker-san-pietro-cariano-punto-ritiro-self-service-12-settembre-2016.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['http://www.veronasera.it/cronaca/amazon-locker-san-pietro-cariano-punto-ritiro-self-service-12-settembre-2016.html']";"['Amazonlocker']";False;"[]";"";0;0;0;False;False;"";"[]"
"SmartNationIT";"Smart Nation";"721714912725217280";"776457320310173696";"/SmartNationIT/status/776457320310173696";"2016-09-15 16:27:05";1473956825;"@AmazonIT rende l'#eCommerce ancora più semplice ed accessibile grazie al nuovo servizio logistico #AmazonLocker. http://smrtn.at/2cB09og ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""it""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3824033717"" dir=""ltr"" href=""/AmazonIT""><s>@</s><b>AmazonIT</b></a> rende l'<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/eCommerce?src=hash""><s>#</s><b>eCommerce</b></a> ancora più semplice ed accessibile grazie al nuovo servizio logistico <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmazonLocker?src=hash""><s>#</s><b><strong>AmazonLocker</strong></b></a>. <a class=""twitter-timeline-link"" data-expanded-url=""http://smrtn.at/2cB09og"" dir=""ltr"" href=""https://t.co/ZbFVcPN0A1"" rel=""nofollow noopener"" target=""_blank"" title=""http://smrtn.at/2cB09og""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">smrtn.at/2cB09og</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['http://smrtn.at/2cB09og']";"['eCommerce', 'AmazonLocker']";False;"[]";"";0;0;0;False;False;"";"[]"
"KhalidBalid";"Kemo";"314217417";"878035197656039424";"/KhalidBalid/status/878035197656039424";"2017-06-22 23:41:18";1498174878;"This is a nightmare, I missed my presentation and lost a major deal because I sent the presentation device to an #AmazonLocker  #sick";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">This is a nightmare, I missed my presentation and lost a major deal because I sent the presentation device to an <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmazonLocker?src=hash""><s>#</s><b><strong>AmazonLocker</strong></b></a> <img alt=""😣"" aria-label=""Emoji: Persevering face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f623.png"" title=""Persevering face""/><img alt=""😢"" aria-label=""Emoji: Crying face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f622.png"" title=""Crying face""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/sick?src=hash""><s>#</s><b>sick</b></a></p>";"[]";"['AmazonLocker', 'sick']";False;"[]";"";0;0;0;False;True;"877997619955482624";"[{'screen_name': 'AmazonHelp', 'user_id': '85741735'}]"
"mommadukesrocks";"♥ Momma Dukes ♥";"45225347";"877659725915189249";"/mommadukesrocks/status/877659725915189249";"2017-06-21 22:49:19";1498085359;"Hello my name is bolivar how may I help you. #amazonlocker #open24hours https://www.instagram.com/p/BVnnTDPl_lchfCz4FzlTqkfarKK-sgvLTkcj5E0/ …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hello my name is bolivar how may I help you. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/amazonlocker?src=hash""><s>#</s><b><strong>amazonlocker</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/open24hours?src=hash""><s>#</s><b>open24hours</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BVnnTDPl_lchfCz4FzlTqkfarKK-sgvLTkcj5E0/"" dir=""ltr"" href=""https://t.co/FPp3pw2GE4"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BVnnTDPl_lchfCz4FzlTqkfarKK-sgvLTkcj5E0/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BVnnTDPl_lch</span><span class=""invisible"">fCz4FzlTqkfarKK-sgvLTkcj5E0/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://www.instagram.com/p/BVnnTDPl_lchfCz4FzlTqkfarKK-sgvLTkcj5E0/']";"['amazonlocker', 'open24hours']";False;"[]";"";0;0;0;False;False;"";"[]"
"darnell0989";"BlazinBromance420";"84512381";"877382662444392448";"/darnell0989/status/877382662444392448";"2017-06-21 04:28:22";1498019302;"What is this #AmazonLocker about?!?!?! @ Greenville, South Carolina https://www.instagram.com/p/BVlpTeEl0ZfgbMc14ZYCohGL1pNndLsdKixKD80/ …";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">What is this <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmazonLocker?src=hash""><s>#</s><b><strong>AmazonLocker</strong></b></a> about?!?!?! @ Greenville, South Carolina <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BVlpTeEl0ZfgbMc14ZYCohGL1pNndLsdKixKD80/"" dir=""ltr"" href=""https://t.co/6650lcdZX7"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BVlpTeEl0ZfgbMc14ZYCohGL1pNndLsdKixKD80/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BVlpTeEl0Zfg</span><span class=""invisible"">bMc14ZYCohGL1pNndLsdKixKD80/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>";"['https://www.instagram.com/p/BVlpTeEl0ZfgbMc14ZYCohGL1pNndLsdKixKD80/']";"['AmazonLocker']";False;"[]";"";0;0;0;False;False;"";"[]"
"RubenColomer";"ʀᴜʙᴇɴ ᴄᴏʟᴏᴍᴇʀ💯";"5442472";"876849353784164352";"/RubenColomer/status/876849353784164352";"2017-06-19 17:09:11";1497892151;"La primera vez que veo uno de estos de @amazon #amazonlocker pic.twitter.com/oCTmW11oc6";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">La primera vez que veo uno de estos de <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20793816"" dir=""ltr"" href=""/amazon""><s>@</s><b>amazon</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/amazonlocker?src=hash""><s>#</s><b><strong>amazonlocker</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/oCTmW11oc6"">pic.twitter.com/oCTmW11oc6</a></p>";"[]";"['amazonlocker']";True;"['https://pbs.twimg.com/media/DCsx1KsXgAItTba.jpg']";"";4;1;3;True;False;"";"[]"
"VParrillaAixela";"Valentí Parrilla A.";"196599046";"876173264388861952";"/VParrillaAixela/status/876173264388861952";"2017-06-17 20:22:39";1497730959;"Do you need an #AmazonLocker in #Reus ? You will find it at cclafira #laFiraCentreComercial @ La… https://www.instagram.com/p/BVdDVNZFmIA/ ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Do you need an <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmazonLocker?src=hash""><s>#</s><b><strong>AmazonLocker</strong></b></a> in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Reus?src=hash""><s>#</s><b>Reus</b></a> ? You will find it at cclafira <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/laFiraCentreComercial?src=hash""><s>#</s><b>laFiraCentreComercial</b></a> @ La… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BVdDVNZFmIA/"" dir=""ltr"" href=""https://t.co/lVzjSmxorj"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BVdDVNZFmIA/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BVdDVNZFmIA/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['https://www.instagram.com/p/BVdDVNZFmIA/']";"['AmazonLocker', 'Reus', 'laFiraCentreComercial']";False;"[]";"";0;0;0;False;False;"";"[]"
"MPKemper";"Andreas Kemper";"24549049";"875984414811017216";"/MPKemper/status/875984414811017216";"2017-06-17 07:52:14";1497685934;"#Amazon: Erste Tests mit Packstationen in #Augsburg. #AmazonLocker http://www.augsburger-allgemeine.de/41753501 ";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Amazon?src=hash""><s>#</s><b>Amazon</b></a>: Erste Tests mit Packstationen in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Augsburg?src=hash""><s>#</s><b>Augsburg</b></a>. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmazonLocker?src=hash""><s>#</s><b><strong>AmazonLocker</strong></b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://www.augsburger-allgemeine.de/41753501"" dir=""ltr"" href=""https://t.co/0kV5Bt7kjs"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.augsburger-allgemeine.de/41753501""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">augsburger-allgemeine.de/41753501</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>";"['http://www.augsburger-allgemeine.de/41753501']";"['Amazon', 'Augsburg', 'AmazonLocker']";False;"[]";"";0;0;0;False;False;"";"[]"
"annyhanny";"Mouthy Michigan Woman";"36928528";"875760465351192576";"/annyhanny/status/875760465351192576";"2017-06-16 17:02:20";1497632540;"Amazon gains bricks for #AmazonLocker plus new logistics options. I'm all over this, my nearest locker 25mi vs nearest WF 1mi.";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Amazon gains bricks for <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmazonLocker?src=hash""><s>#</s><b><strong>AmazonLocker</strong></b></a> plus new logistics options. I'm all over this, my nearest locker 25mi vs nearest WF 1mi.</p>";"[]";"['AmazonLocker']";False;"[]";"";1;0;1;True;True;"875708972770226176";"[{'screen_name': 'bryang_KR', 'user_id': '50739457'}, {'screen_name': 'MST3K', 'user_id': '14718835'}]"
"annyhanny";"Mouthy Michigan Woman";"36928528";"875723702809309184";"/annyhanny/status/875723702809309184";"2017-06-16 14:36:15";1497623775;"In Ann Arbor even w/high Amazon BDI the nearest #AmazonLocker 25mi away. Nearest #WholeFoods 1mi sprint.pic.twitter.com/0gCmhaGEgb";"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In Ann Arbor even w/high Amazon BDI the nearest <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AmazonLocker?src=hash""><s>#</s><b><strong>AmazonLocker</strong></b></a> 25mi away. Nearest <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/WholeFoods?src=hash""><s>#</s><b>WholeFoods</b></a> 1mi sprint.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/0gCmhaGEgb"">pic.twitter.com/0gCmhaGEgb</a></p>";"[]";"['AmazonLocker', 'WholeFoods']";True;"['https://pbs.twimg.com/media/DCcyEDBXsAAEU_l.jpg', 'https://pbs.twimg.com/media/DCcyEDHXoAI4Twn.jpg']";"";1;0;0;False;True;"875720865853386753";"[{'screen_name': 'annyhanny', 'user_id': '36928528'}, {'screen_name': 'sbanjo', 'user_id': '9505502'}, {'screen_name': 'sarahhalzack', 'user_id': '55653151'}]"
